id,Unique ID,FD sample ID,FD Run ID,Strain,Cryo mix,FD_recipe,Desiccant,FC,Aged,,DR_latest,Est_latest,ExtenderCFU_ml,ExtenderCFU_ml_SD,Application Log Loss,Plating Date,CFU/Seed,CFU/Seed Stdev,T0?,Days,Log CFU,Y-Intercept,Decay Rate,EstDays,T0 Date
76,N,23PT0227-4,FDL-111D-T14-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,T only,no,Fresh,-0.023,52.245,4.56E+09,2.05E+08,1.36,4/12/23,1.76E+05,3.20E+04,Yes,0.00,5.25,,,,4/12/23
76,N,23PT0227-4,FDL-111D-T14-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,T only,no,Fresh,-0.023,52.245,4.56E+09,2.05E+08,1.36,4/19/23,1.24E+05,1.44E+04,No,7.00,5.09,5.25,-0.022,57.32,4/12/23
76,N,23PT0227-4,FDL-111D-T14-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,T only,no,Fresh,-0.023,52.245,4.56E+09,2.05E+08,1.36,4/27/23,1.03E+05,4.62E+04,No,15.00,5.01,5.23,-0.016,79.48,4/12/23
76,N,23PT0227-4,FDL-111D-T14-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,T only,no,Fresh,-0.023,52.245,4.56E+09,2.05E+08,1.36,5/2/23,7.35E+04,2.43E+04,No,20.00,4.87,5.24,-0.019,70.03,4/12/23
76,N,23PT0227-4,FDL-111D-T14-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,T only,no,Fresh,-0.023,52.245,4.56E+09,2.05E+08,1.36,5/11/23,2.69E+04,1.03E+04,No,29.00,4.43,5.30,-0.028,49.46,4/12/23
76,N,23PT0227-4,FDL-111D-T14-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,T only,no,Fresh,-0.023,52.245,4.56E+09,2.05E+08,1.36,,,,No,,,,,,4/12/23
76,N,23PT0227-4,FDL-111D-T14-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,T only,no,Fresh,-0.023,52.245,4.56E+09,2.05E+08,1.36,,,,No,,,,,,4/12/23
76,N,23PT0227-4,FDL-111D-T14-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,T only,no,Fresh,-0.023,52.245,4.56E+09,2.05E+08,1.36,,,,No,,,,,,4/12/23
76,N,23PT0227-4,FDL-111D-T14-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,T only,no,Fresh,-0.023,52.245,4.56E+09,2.05E+08,1.36,6/6/23,9.01E+03,6.98E+03,No,55.00,3.95,5.28,-0.023,52.25,4/12/23
77,N,23PT0227-4,FDL-111D-T14-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,T only,no,Fresh,-0.026,37.488,3.44E+09,2.66E+08,1.18,4/12/23,2.01E+05,1.40E+04,Yes,0.00,5.30,,,,4/12/23
77,N,23PT0227-4,FDL-111D-T14-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,T only,no,Fresh,-0.026,37.488,3.44E+09,2.66E+08,1.18,4/19/23,1.21E+05,2.01E+04,No,7.00,5.08,5.30,-0.032,41.32,4/12/23
77,N,23PT0227-4,FDL-111D-T14-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,T only,no,Fresh,-0.026,37.488,3.44E+09,2.66E+08,1.18,4/27/23,8.67E+04,2.31E+03,No,15.00,4.94,5.29,-0.024,53.02,4/12/23
77,N,23PT0227-4,FDL-111D-T14-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,T only,no,Fresh,-0.026,37.488,3.44E+09,2.66E+08,1.18,5/2/23,4.49E+04,1.02E+04,No,20.00,4.65,5.31,-0.033,43.31,4/12/23
77,N,23PT0227-4,FDL-111D-T14-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,T only,no,Fresh,-0.026,37.488,3.44E+09,2.66E+08,1.18,5/11/23,1.56E+03,3.94E+02,No,29.00,3.19,5.58,-0.073,23.73,4/12/23
77,N,23PT0227-4,FDL-111D-T14-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,T only,no,Fresh,-0.026,37.488,3.44E+09,2.66E+08,1.18,,,,No,,,,,,4/12/23
77,N,23PT0227-4,FDL-111D-T14-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,T only,no,Fresh,-0.026,37.488,3.44E+09,2.66E+08,1.18,,,,No,,,,,,4/12/23
77,N,23PT0227-4,FDL-111D-T14-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,T only,no,Fresh,-0.026,37.488,3.44E+09,2.66E+08,1.18,,,,No,,,,,,4/12/23
77,N,23PT0227-4,FDL-111D-T14-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,T only,no,Fresh,-0.026,37.488,3.44E+09,2.66E+08,1.18,6/6/23,7.91E+03,1.48E+03,No,55.00,3.90,5.16,-0.026,37.49,4/12/23
78,N,23PT0227-6,FDL-111D-T15,Kosakonia sacchari,PVT70%,ESL1130,5%SIO2,P only,no,Fresh,-0.032,39.110,5.18E+09,1.97E+08,1.48,4/12/23,1.53E+05,4.01E+04,Yes,0.00,5.19,,,,4/12/23
78,N,23PT0227-6,FDL-111D-T15,Kosakonia sacchari,PVT70%,ESL1130,5%SIO2,P only,no,Fresh,-0.032,39.110,5.18E+09,1.97E+08,1.48,4/19/23,1.08E+05,2.80E+04,No,7.00,5.03,5.19,-0.022,54.53,4/12/23
78,N,23PT0227-6,FDL-111D-T15,Kosakonia sacchari,PVT70%,ESL1130,5%SIO2,P only,no,Fresh,-0.032,39.110,5.18E+09,1.97E+08,1.48,4/27/23,1.16E+05,1.74E+04,No,15.00,5.06,5.15,-0.008,147.73,4/12/23
78,N,23PT0227-6,FDL-111D-T15,Kosakonia sacchari,PVT70%,ESL1130,5%SIO2,P only,no,Fresh,-0.032,39.110,5.18E+09,1.97E+08,1.48,5/2/23,6.41E+04,1.26E+04,No,20.00,4.81,5.19,-0.019,76.53,4/12/23
78,N,23PT0227-6,FDL-111D-T15,Kosakonia sacchari,PVT70%,ESL1130,5%SIO2,P only,no,Fresh,-0.032,39.110,5.18E+09,1.97E+08,1.48,5/11/23,1.57E+04,3.61E+03,No,29.00,4.20,5.30,-0.034,41.65,4/12/23
78,N,23PT0227-6,FDL-111D-T15,Kosakonia sacchari,PVT70%,ESL1130,5%SIO2,P only,no,Fresh,-0.032,39.110,5.18E+09,1.97E+08,1.48,,,,No,,,,,,4/12/23
78,N,23PT0227-6,FDL-111D-T15,Kosakonia sacchari,PVT70%,ESL1130,5%SIO2,P only,no,Fresh,-0.032,39.110,5.18E+09,1.97E+08,1.48,,,,No,,,,,,4/12/23
78,N,23PT0227-6,FDL-111D-T15,Kosakonia sacchari,PVT70%,ESL1130,5%SIO2,P only,no,Fresh,-0.032,39.110,5.18E+09,1.97E+08,1.48,,,,No,,,,,,4/12/23
78,N,23PT0227-6,FDL-111D-T15,Kosakonia sacchari,PVT70%,ESL1130,5%SIO2,P only,no,Fresh,-0.032,39.110,5.18E+09,1.97E+08,1.48,6/6/23,2.64E+03,1.42E+03,No,55.00,3.42,5.33,-0.032,39.11,4/12/23
79,N,23PT0227-6,FDL-111D-T15-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,P only,no,Fresh,-0.036,40.199,7.36E+09,8.26E+08,1.48,4/12/23,2.15E+05,3.61E+04,Yes,0.00,5.33,,,,4/12/23
79,N,23PT0227-6,FDL-111D-T15-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,P only,no,Fresh,-0.036,40.199,7.36E+09,8.26E+08,1.48,4/19/23,1.19E+05,2.27E+04,No,7.00,5.07,5.33,-0.037,36.21,4/12/23
79,N,23PT0227-6,FDL-111D-T15-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,P only,no,Fresh,-0.036,40.199,7.36E+09,8.26E+08,1.48,4/27/23,1.03E+05,4.97E+04,No,15.00,5.01,5.29,-0.021,61.49,4/12/23
79,N,23PT0227-6,FDL-111D-T15-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,P only,no,Fresh,-0.036,40.199,7.36E+09,8.26E+08,1.48,5/2/23,7.15E+04,1.12E+04,No,20.00,4.85,5.30,-0.024,59.50,4/12/23
79,N,23PT0227-6,FDL-111D-T15-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,P only,no,Fresh,-0.036,40.199,7.36E+09,8.26E+08,1.48,5/11/23,3.16E+04,1.49E+04,No,29.00,4.50,5.33,-0.029,50.06,4/12/23
79,N,23PT0227-6,FDL-111D-T15-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,P only,no,Fresh,-0.036,40.199,7.36E+09,8.26E+08,1.48,,,,No,,,,,,4/12/23
79,N,23PT0227-6,FDL-111D-T15-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,P only,no,Fresh,-0.036,40.199,7.36E+09,8.26E+08,1.48,,,,No,,,,,,4/12/23
79,N,23PT0227-6,FDL-111D-T15-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,P only,no,Fresh,-0.036,40.199,7.36E+09,8.26E+08,1.48,,,,No,,,,,,4/12/23
79,N,23PT0227-6,FDL-111D-T15-CC1,Kosakonia sacchari,PVT70%,ESL1130,2%CaCl2,P only,no,Fresh,-0.036,40.199,7.36E+09,8.26E+08,1.48,6/6/23,2.27E+03,2.25E+03,No,55.00,3.36,5.44,-0.036,40.20,4/12/23
80,N,23PT0227-6,FDL-111D-T15-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,P only,no,Fresh,-0.032,37.780,3.53E+09,3.02E+08,1.22,4/12/23,1.88E+05,3.56E+04,Yes,0.00,5.27,,,,4/12/23
80,N,23PT0227-6,FDL-111D-T15-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,P only,no,Fresh,-0.032,37.780,3.53E+09,3.02E+08,1.22,4/19/23,1.06E+05,1.09E+04,No,7.00,5.02,5.27,-0.036,35.68,4/12/23
80,N,23PT0227-6,FDL-111D-T15-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,P only,no,Fresh,-0.032,37.780,3.53E+09,3.02E+08,1.22,4/27/23,9.87E+04,2.01E+04,No,15.00,4.99,5.23,-0.019,67.26,4/12/23
80,N,23PT0227-6,FDL-111D-T15-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,P only,no,Fresh,-0.032,37.780,3.53E+09,3.02E+08,1.22,5/2/23,3.44E+04,1.73E+04,No,20.00,4.54,5.29,-0.037,40.67,4/12/23
80,N,23PT0227-6,FDL-111D-T15-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,P only,no,Fresh,-0.032,37.780,3.53E+09,3.02E+08,1.22,5/11/23,1.12E+04,1.39E+03,No,29.00,4.05,5.36,-0.042,33.07,4/12/23
80,N,23PT0227-6,FDL-111D-T15-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,P only,no,Fresh,-0.032,37.780,3.53E+09,3.02E+08,1.22,,,,No,,,,,,4/12/23
80,N,23PT0227-6,FDL-111D-T15-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,P only,no,Fresh,-0.032,37.780,3.53E+09,3.02E+08,1.22,,,,No,,,,,,4/12/23
80,N,23PT0227-6,FDL-111D-T15-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,P only,no,Fresh,-0.032,37.780,3.53E+09,3.02E+08,1.22,,,,No,,,,,,4/12/23
80,N,23PT0227-6,FDL-111D-T15-TMC1,Kosakonia sacchari,PVT70%,ESL1130,5%TMC,P only,no,Fresh,-0.032,37.780,3.53E+09,3.02E+08,1.22,6/6/23,3.25E+03,7.02E+02,No,55.00,3.51,5.27,-0.032,37.78,4/12/23
81,O,23PT0227-4,FDL-111EF-T18,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,T only,no,Fresh,-0.042,31.297,4.56E+09,2.66E+08,1.31,4/19/23,1.96E+05,3.60E+04,Yes,0.00,5.29,,,,4/19/23
81,O,23PT0227-4,FDL-111EF-T18,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,T only,no,Fresh,-0.042,31.297,4.56E+09,2.66E+08,1.31,4/27/23,1.07E+05,3.95E+04,No,8.00,5.03,5.29,-0.033,39.13,4/19/23
81,O,23PT0227-4,FDL-111EF-T18,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,T only,no,Fresh,-0.042,31.297,4.56E+09,2.66E+08,1.31,5/3/23,4.55E+04,8.91E+03,No,14.00,4.66,5.32,-0.045,29.56,4/19/23
81,O,23PT0227-4,FDL-111EF-T18,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,T only,no,Fresh,-0.042,31.297,4.56E+09,2.66E+08,1.31,5/11/23,2.28E+04,5.77E+03,No,22.00,4.36,5.32,-0.042,30.04,4/19/23
81,O,23PT0227-4,FDL-111EF-T18,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,T only,no,Fresh,-0.042,31.297,4.56E+09,2.66E+08,1.31,,,,No,,,,,,4/19/23
81,O,23PT0227-4,FDL-111EF-T18,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,T only,no,Fresh,-0.042,31.297,4.56E+09,2.66E+08,1.31,5/25/23,7.64E+03,1.85E+03,No,36.00,3.88,5.28,-0.039,32.09,4/19/23
81,O,23PT0227-4,FDL-111EF-T18,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,T only,no,Fresh,-0.042,31.297,4.56E+09,2.66E+08,1.31,6/1/23,2.96E+03,1.84E+03,No,43.00,3.47,5.30,-0.042,31.30,4/19/23
81,O,23PT0227-4,FDL-111EF-T18,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,T only,no,Fresh,-0.042,31.297,4.56E+09,2.66E+08,1.31,,,,No,,,,,,4/19/23
81,O,23PT0227-4,FDL-111EF-T18,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,T only,no,Fresh,-0.042,31.297,4.56E+09,2.66E+08,1.31,,,,No,,,,,,4/19/23
82,O,23PT0227-4,FDL-111EF-T18-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,T only,no,Fresh,-0.020,57.303,8.09E+09,1.17E+09,1.59,4/19/23,1.85E+05,4.64E+04,Yes,0.00,5.27,,,,4/19/23
82,O,23PT0227-4,FDL-111EF-T18-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,T only,no,Fresh,-0.020,57.303,8.09E+09,1.17E+09,1.59,4/27/23,1.84E+05,4.23E+04,No,8.00,5.26,5.27,0.000,3234.87,4/19/23
82,O,23PT0227-4,FDL-111EF-T18-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,T only,no,Fresh,-0.020,57.303,8.09E+09,1.17E+09,1.59,5/3/23,7.88E+04,1.17E+04,No,14.00,4.90,5.33,-0.027,52.84,4/19/23
82,O,23PT0227-4,FDL-111EF-T18-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,T only,no,Fresh,-0.020,57.303,8.09E+09,1.17E+09,1.59,5/11/23,6.16E+04,2.40E+04,No,22.00,4.79,5.32,-0.022,54.07,4/19/23
82,O,23PT0227-4,FDL-111EF-T18-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,T only,no,Fresh,-0.020,57.303,8.09E+09,1.17E+09,1.59,,,,No,,,,,,4/19/23
82,O,23PT0227-4,FDL-111EF-T18-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,T only,no,Fresh,-0.020,57.303,8.09E+09,1.17E+09,1.59,5/25/23,2.48E+04,4.45E+03,No,36.00,4.39,5.33,-0.024,51.83,4/19/23
82,O,23PT0227-4,FDL-111EF-T18-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,T only,no,Fresh,-0.020,57.303,8.09E+09,1.17E+09,1.59,6/1/23,2.57E+04,1.67E+04,No,43.00,4.41,5.30,-0.020,57.30,4/19/23
82,O,23PT0227-4,FDL-111EF-T18-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,T only,no,Fresh,-0.020,57.303,8.09E+09,1.17E+09,1.59,,,,No,,,,,,4/19/23
82,O,23PT0227-4,FDL-111EF-T18-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,T only,no,Fresh,-0.020,57.303,8.09E+09,1.17E+09,1.59,,,,No,,,,,,4/19/23
83,O,23PT0227-4,FDL-111EF-T18-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,T only,no,Fresh,-0.025,48.618,3.80E+09,2.88E+08,1.29,4/19/23,1.72E+05,1.74E+04,Yes,0.00,5.24,,,,4/19/23
83,O,23PT0227-4,FDL-111EF-T18-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,T only,no,Fresh,-0.025,48.618,3.80E+09,2.88E+08,1.29,4/27/23,1.56E+05,4.54E+04,No,8.00,5.19,5.24,-0.005,233.10,4/19/23
83,O,23PT0227-4,FDL-111EF-T18-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,T only,no,Fresh,-0.025,48.618,3.80E+09,2.88E+08,1.29,5/3/23,4.47E+04,3.93E+03,No,14.00,4.65,5.32,-0.042,33.08,4/19/23
83,O,23PT0227-4,FDL-111EF-T18-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,T only,no,Fresh,-0.025,48.618,3.80E+09,2.88E+08,1.29,5/11/23,4.76E+04,1.77E+04,No,22.00,4.68,5.27,-0.025,42.44,4/19/23
83,O,23PT0227-4,FDL-111EF-T18-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,T only,no,Fresh,-0.025,48.618,3.80E+09,2.88E+08,1.29,,,,No,,,,,,4/19/23
83,O,23PT0227-4,FDL-111EF-T18-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,T only,no,Fresh,-0.025,48.618,3.80E+09,2.88E+08,1.29,5/25/23,2.12E+04,5.50E+03,No,36.00,4.33,5.24,-0.025,46.99,4/19/23
83,O,23PT0227-4,FDL-111EF-T18-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,T only,no,Fresh,-0.025,48.618,3.80E+09,2.88E+08,1.29,6/1/23,1.49E+04,9.96E+03,No,43.00,4.17,5.23,-0.025,48.62,4/19/23
83,O,23PT0227-4,FDL-111EF-T18-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,T only,no,Fresh,-0.025,48.618,3.80E+09,2.88E+08,1.29,,,,No,,,,,,4/19/23
83,O,23PT0227-4,FDL-111EF-T18-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,T only,no,Fresh,-0.025,48.618,3.80E+09,2.88E+08,1.29,,,,No,,,,,,4/19/23
84,O,23PT0227-6,FDL-111EF-T19,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,P only,no,Fresh,-0.037,39.573,6.22E+09,3.89E+08,1.33,4/19/23,2.59E+05,3.33E+04,Yes,0.00,5.41,,,,4/19/23
84,O,23PT0227-6,FDL-111EF-T19,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,P only,no,Fresh,-0.037,39.573,6.22E+09,3.89E+08,1.33,4/27/23,1.33E+05,3.33E+04,No,8.00,5.12,5.41,-0.036,39.27,4/19/23
84,O,23PT0227-6,FDL-111EF-T19,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,P only,no,Fresh,-0.037,39.573,6.22E+09,3.89E+08,1.33,5/3/23,4.71E+04,1.71E+04,No,14.00,4.67,5.45,-0.053,27.93,4/19/23
84,O,23PT0227-6,FDL-111EF-T19,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,P only,no,Fresh,-0.037,39.573,6.22E+09,3.89E+08,1.33,5/11/23,4.59E+04,1.38E+04,No,22.00,4.66,5.37,-0.034,37.16,4/19/23
84,O,23PT0227-6,FDL-111EF-T19,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,P only,no,Fresh,-0.037,39.573,6.22E+09,3.89E+08,1.33,,,,No,,,,,,4/19/23
84,O,23PT0227-6,FDL-111EF-T19,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,P only,no,Fresh,-0.037,39.573,6.22E+09,3.89E+08,1.33,5/25/23,1.72E+04,3.12E+03,No,36.00,4.24,5.33,-0.033,41.73,4/19/23
84,O,23PT0227-6,FDL-111EF-T19,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,P only,no,Fresh,-0.037,39.573,6.22E+09,3.89E+08,1.33,6/1/23,6.55E+03,2.84E+03,No,43.00,3.82,5.36,-0.037,39.57,4/19/23
84,O,23PT0227-6,FDL-111EF-T19,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,P only,no,Fresh,-0.037,39.573,6.22E+09,3.89E+08,1.33,,,,No,,,,,,4/19/23
84,O,23PT0227-6,FDL-111EF-T19,Kosakonia sacchari,PVT70%,ESL1230,5%SIO2,P only,no,Fresh,-0.037,39.573,6.22E+09,3.89E+08,1.33,,,,No,,,,,,4/19/23
85,O,23PT0227-6,FDL-111EF-T19-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,P only,no,Fresh,-0.027,55.864,8.42E+09,4.09E+08,1.37,4/19/23,3.16E+05,5.01E+04,Yes,0.00,5.50,,,,4/19/23
85,O,23PT0227-6,FDL-111EF-T19-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,P only,no,Fresh,-0.027,55.864,8.42E+09,4.09E+08,1.37,4/27/23,3.75E+05,7.94E+04,No,8.00,5.57,5.50,0.009,-162.22,4/19/23
85,O,23PT0227-6,FDL-111EF-T19-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,P only,no,Fresh,-0.027,55.864,8.42E+09,4.09E+08,1.37,5/3/23,1.07E+05,1.12E+04,No,14.00,5.03,5.60,-0.033,51.26,4/19/23
85,O,23PT0227-6,FDL-111EF-T19-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,P only,no,Fresh,-0.027,55.864,8.42E+09,4.09E+08,1.37,5/11/23,8.29E+04,1.05E+04,No,22.00,4.92,5.60,-0.026,51.72,4/19/23
85,O,23PT0227-6,FDL-111EF-T19-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,P only,no,Fresh,-0.027,55.864,8.42E+09,4.09E+08,1.37,,,,No,,,,,,4/19/23
85,O,23PT0227-6,FDL-111EF-T19-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,P only,no,Fresh,-0.027,55.864,8.42E+09,4.09E+08,1.37,5/25/23,4.03E+04,3.72E+03,No,36.00,4.61,5.57,-0.025,56.69,4/19/23
85,O,23PT0227-6,FDL-111EF-T19-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,P only,no,Fresh,-0.027,55.864,8.42E+09,4.09E+08,1.37,6/1/23,2.23E+04,5.37E+03,No,43.00,4.35,5.57,-0.027,55.86,4/19/23
85,O,23PT0227-6,FDL-111EF-T19-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,P only,no,Fresh,-0.027,55.864,8.42E+09,4.09E+08,1.37,,,,No,,,,,,4/19/23
85,O,23PT0227-6,FDL-111EF-T19-CC1TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC+2%CaCl2,P only,no,Fresh,-0.027,55.864,8.42E+09,4.09E+08,1.37,,,,No,,,,,,4/19/23
86,O,23PT0227-6,FDL-111EF-T19-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,P only,no,Fresh,-0.024,47.637,4.64E+09,1.29E+08,1.39,4/19/23,1.69E+05,1.62E+04,Yes,0.00,5.23,,,,4/19/23
86,O,23PT0227-6,FDL-111EF-T19-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,P only,no,Fresh,-0.024,47.637,4.64E+09,1.29E+08,1.39,4/27/23,1.91E+05,3.00E+04,No,8.00,5.28,5.23,0.006,-190.75,4/19/23
86,O,23PT0227-6,FDL-111EF-T19-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,P only,no,Fresh,-0.024,47.637,4.64E+09,1.29E+08,1.39,5/3/23,7.24E+04,1.30E+04,No,14.00,4.86,5.30,-0.026,53.01,4/19/23
86,O,23PT0227-6,FDL-111EF-T19-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,P only,no,Fresh,-0.024,47.637,4.64E+09,1.29E+08,1.39,5/11/23,4.43E+04,1.32E+04,No,22.00,4.65,5.33,-0.026,45.02,4/19/23
86,O,23PT0227-6,FDL-111EF-T19-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,P only,no,Fresh,-0.024,47.637,4.64E+09,1.29E+08,1.39,,,,No,,,,,,4/19/23
86,O,23PT0227-6,FDL-111EF-T19-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,P only,no,Fresh,-0.024,47.637,4.64E+09,1.29E+08,1.39,5/25/23,1.85E+04,5.83E+03,No,36.00,4.27,5.33,-0.027,45.05,4/19/23
86,O,23PT0227-6,FDL-111EF-T19-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,P only,no,Fresh,-0.024,47.637,4.64E+09,1.29E+08,1.39,6/1/23,1.53E+04,9.06E+03,No,43.00,4.18,5.31,-0.024,47.64,4/19/23
86,O,23PT0227-6,FDL-111EF-T19-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,P only,no,Fresh,-0.024,47.637,4.64E+09,1.29E+08,1.39,,,,No,,,,,,4/19/23
86,O,23PT0227-6,FDL-111EF-T19-TMC1,Kosakonia sacchari,PVT70%,ESL1230,5%TMC,P only,no,Fresh,-0.024,47.637,4.64E+09,1.29E+08,1.39,,,,No,,,,,,4/19/23
87,P,22PT1117-8,FDL-105B-T10-21CW12,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,T+P,yes,12W@21C,-0.045,28.796,2.33E+09,2.40E+08,0.82,5/3/23,3.15E+05,7.55E+04,Yes,0.00,5.50,,,,5/3/23
87,P,22PT1117-8,FDL-105B-T10-21CW12,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,T+P,yes,12W@21C,-0.045,28.796,2.33E+09,2.40E+08,0.82,5/10/23,1.61E+05,1.01E+04,No,7.00,5.21,5.50,-0.042,36.03,5/3/23
87,P,22PT1117-8,FDL-105B-T10-21CW12,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,T+P,yes,12W@21C,-0.045,28.796,2.33E+09,2.40E+08,0.82,,,,No,,,,,,5/3/23
87,P,22PT1117-8,FDL-105B-T10-21CW12,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,T+P,yes,12W@21C,-0.045,28.796,2.33E+09,2.40E+08,0.82,5/24/23,8.27E+03,3.33E+03,No,21.00,3.92,5.60,-0.075,20.59,5/3/23
87,P,22PT1117-8,FDL-105B-T10-21CW12,Klebsiella variicola,PVT70%,PVT090-A0,5%SIO2,T+P,yes,12W@21C,-0.045,28.796,2.33E+09,2.40E+08,0.82,5/30/23,1.27E+04,1.07E+03,No,27.00,4.10,5.51,-0.052,25.04,5/3/23
